0 ,0
1.00001e-05 ,0.000125665
2.00002e-05 ,0.00025133
3.00003e-05 ,0.000376995
4.00004e-05 ,0.00050266
5.00005e-05 ,0.000628325
6.00006e-05 ,0.00075399
7.00007e-05 ,0.000879655
8.00008e-05 ,0.00100532
9.00009e-05 ,0.00113098
0.000100001 ,0.00125665
0.000110001 ,0.00138231
0.000120001 ,0.00150798
0.000130001 ,0.00163364
0.000140001 ,0.00175931
0.000150002 ,0.00188497
0.000160002 ,0.00201064
0.000170002 ,0.0021363
0.000180002 ,0.00226197
0.000190002 ,0.00238763
0.000200002 ,0.0025133
0.000210002 ,0.00263896
0.000220002 ,0.00276463
0.000230002 ,0.00289029
0.000240002 ,0.00301595
0.000250003 ,0.00314162
0.000260003 ,0.00326728
0.000270003 ,0.00339295
0.000280003 ,0.00351861
0.000290003 ,0.00364428
0.000300003 ,0.00376994
0.000310003 ,0.0038956
0.000320003 ,0.00402127
0.000330003 ,0.00414693
0.000340003 ,0.0042726
0.000350004 ,0.00439826
0.000360004 ,0.00452392
0.000370004 ,0.00464959
0.000380004 ,0.00477525
0.000390004 ,0.00490091
0.000400004 ,0.00502658
0.000410004 ,0.00515224
0.000420004 ,0.0052779
0.000430004 ,0.00540357
0.000440004 ,0.00552923
0.000450005 ,0.00565489
0.000460005 ,0.00578056
0.000470005 ,0.00590622
0.000480005 ,0.00603188
0.000490005 ,0.00615754
0.000500005 ,0.00628321
0.000510005 ,0.00640887
0.000520005 ,0.00653453
0.000530005 ,0.00666019
0.000540005 ,0.00678586
0.000550006 ,0.00691152
0.000560006 ,0.00703718
0.000570006 ,0.00716284
0.000580006 ,0.0072885
0.000590006 ,0.00741416
0.000600006 ,0.00753983
0.000610006 ,0.00766549
0.000620006 ,0.00779115
0.000630006 ,0.00791681
0.000640006 ,0.00804247
0.000650007 ,0.00816813
0.000660007 ,0.00829379
0.000670007 ,0.00841945
0.000680007 ,0.00854511
0.000690007 ,0.00867077
0.000700007 ,0.00879643
0.000710007 ,0.00892209
0.000720007 ,0.00904775
0.000730007 ,0.00917341
0.000740007 ,0.00929907
0.000750008 ,0.00942473
0.000760008 ,0.00955039
0.000770008 ,0.00967605
0.000780008 ,0.00980171
0.000790008 ,0.00992737
0.000800008 ,0.010053
0.000810008 ,0.0101787
0.000820008 ,0.0103043
0.000830008 ,0.01043
0.000840008 ,0.0105557
0.000850009 ,0.0106813
0.000860009 ,0.010807
0.000870009 ,0.0109326
0.000880009 ,0.0110583
0.000890009 ,0.0111839
0.000900009 ,0.0113096
0.000910009 ,0.0114353
0.000920009 ,0.0115609
0.000930009 ,0.0116866
0.000940009 ,0.0118122
0.00095001 ,0.0119379
0.00096001 ,0.0120635
0.00097001 ,0.0121892
0.00098001 ,0.0123149
0.00099001 ,0.0124405
0.00100001 ,0.0125662
0.00101001 ,0.0126918
0.00102001 ,0.0128175
0.00103001 ,0.0129431
0.00104001 ,0.0130688
0.00105001 ,0.0131944
0.00106001 ,0.0133201
0.00107001 ,0.0134457
0.00108001 ,0.0135714
0.00109001 ,0.0136971
0.00110001 ,0.0138227
0.00111001 ,0.0139484
0.00112001 ,0.014074
0.00113001 ,0.0141997
0.00114001 ,0.0143253
0.00115001 ,0.014451
0.00116001 ,0.0145766
0.00117001 ,0.0147023
0.00118001 ,0.0148279
0.00119001 ,0.0149536
0.00120001 ,0.0150792
0.00121001 ,0.0152049
0.00122001 ,0.0153305
0.00123001 ,0.0154562
0.00124001 ,0.0155818
0.00125001 ,0.0157075
0.00126001 ,0.0158331
0.00127001 ,0.0159588
0.00128001 ,0.0160844
0.00129001 ,0.0162101
0.00130001 ,0.0163357
0.00131001 ,0.0164614
0.00132001 ,0.016587
0.00133001 ,0.0167127
0.00134001 ,0.0168383
0.00135001 ,0.016964
0.00136001 ,0.0170896
0.00137001 ,0.0172152
0.00138001 ,0.0173409
0.00139001 ,0.0174665
0.00140001 ,0.0175922
0.00141001 ,0.0177178
0.00142001 ,0.0178435
0.00143001 ,0.0179691
0.00144001 ,0.0180948
0.00145001 ,0.0182204
0.00146001 ,0.0183461
0.00147001 ,0.0184717
0.00148001 ,0.0185973
0.00149001 ,0.018723
0.00150002 ,0.0188486
0.00151002 ,0.0189743
0.00152002 ,0.0190999
0.00153002 ,0.0192256
0.00154002 ,0.0193512
0.00155002 ,0.0194768
0.00156002 ,0.0196025
0.00157002 ,0.0197281
0.00158002 ,0.0198538
0.00159002 ,0.0199794
0.00160002 ,0.020105
0.00161002 ,0.0202307
0.00162002 ,0.0203563
0.00163002 ,0.020482
0.00164002 ,0.0206076
0.00165002 ,0.0207332
0.00166002 ,0.0208589
0.00167002 ,0.0209845
0.00168002 ,0.0211101
0.00169002 ,0.0212358
0.00170002 ,0.0213614
0.00171002 ,0.0214871
0.00172002 ,0.0216127
0.00173002 ,0.0217383
0.00174002 ,0.021864
0.00175002 ,0.0219896
0.00176002 ,0.0221152
0.00177002 ,0.0222409
0.00178002 ,0.0223665
0.00179002 ,0.0224921
0.00180002 ,0.0226178
0.00181002 ,0.0227434
0.00182002 ,0.022869
0.00183002 ,0.0229947
0.00184002 ,0.0231203
0.00185002 ,0.0232459
0.00186002 ,0.0233716
0.00187002 ,0.0234972
0.00188002 ,0.0236228
0.00189002 ,0.0237484
0.00190002 ,0.0238741
0.00191002 ,0.0239997
0.00192002 ,0.0241253
0.00193002 ,0.024251
0.00194002 ,0.0243766
0.00195002 ,0.0245022
0.00196002 ,0.0246278
0.00197002 ,0.0247535
0.00198002 ,0.0248791
0.00199002 ,0.0250047
0.00200002 ,0.0251303
0.00201002 ,0.025256
0.00202002 ,0.0253816
0.00203002 ,0.0255072
0.00204002 ,0.0256328
0.00205002 ,0.0257585
0.00206002 ,0.0258841
0.00207002 ,0.0260097
0.00208002 ,0.0261353
0.00209002 ,0.026261
0.00210002 ,0.0263866
0.00211002 ,0.0265122
0.00212002 ,0.0266378
0.00213002 ,0.0267634
0.00214002 ,0.0268891
0.00215002 ,0.0270147
0.00216002 ,0.0271403
0.00217002 ,0.0272659
0.00218002 ,0.0273915
0.00219002 ,0.0275172
0.00220002 ,0.0276428
0.00221002 ,0.0277684
0.00222002 ,0.027894
0.00223002 ,0.0280196
0.00224002 ,0.0281452
0.00225002 ,0.0282708
0.00226002 ,0.0283965
0.00227002 ,0.0285221
0.00228002 ,0.0286477
0.00229002 ,0.0287733
0.00230002 ,0.0288989
0.00231002 ,0.0290245
0.00232002 ,0.0291501
0.00233002 ,0.0292758
0.00234002 ,0.0294014
0.00235002 ,0.029527
0.00236002 ,0.0296526
0.00237002 ,0.0297782
0.00238002 ,0.0299038
0.00239002 ,0.0300294
0.00240002 ,0.030155
0.00241002 ,0.0302806
0.00242002 ,0.0304062
0.00243002 ,0.0305318
0.00244002 ,0.0306574
0.00245002 ,0.0307831
0.00246002 ,0.0309087
0.00247002 ,0.0310343
0.00248002 ,0.0311599
0.00249002 ,0.0312855
0.00250003 ,0.0314111
0.00251003 ,0.0315367
0.00252003 ,0.0316623
0.00253003 ,0.0317879
0.00254003 ,0.0319135
0.00255003 ,0.0320391
0.00256003 ,0.0321647
0.00257003 ,0.0322903
0.00258003 ,0.0324159
0.00259003 ,0.0325415
0.00260003 ,0.0326671
0.00261003 ,0.0327927
0.00262003 ,0.0329183
0.00263003 ,0.0330439
0.00264003 ,0.0331695
0.00265003 ,0.0332951
0.00266003 ,0.0334207
0.00267003 ,0.0335462
0.00268003 ,0.0336718
0.00269003 ,0.0337974
0.00270003 ,0.033923
0.00271003 ,0.0340486
0.00272003 ,0.0341742
0.00273003 ,0.0342998
0.00274003 ,0.0344254
0.00275003 ,0.034551
0.00276003 ,0.0346766
0.00277003 ,0.0348022
0.00278003 ,0.0349278
0.00279003 ,0.0350533
0.00280003 ,0.0351789
0.00281003 ,0.0353045
0.00282003 ,0.0354301
0.00283003 ,0.0355557
0.00284003 ,0.0356813
0.00285003 ,0.0358069
0.00286003 ,0.0359324
0.00287003 ,0.036058
0.00288003 ,0.0361836
0.00289003 ,0.0363092
0.00290003 ,0.0364348
0.00291003 ,0.0365604
0.00292003 ,0.0366859
0.00293003 ,0.0368115
0.00294003 ,0.0369371
0.00295003 ,0.0370627
0.00296003 ,0.0371883
0.00297003 ,0.0373138
0.00298003 ,0.0374394
0.00299003 ,0.037565
0.00300003 ,0.0376906
0.00301003 ,0.0378161
0.00302003 ,0.0379417
0.00303003 ,0.0380673
0.00304003 ,0.0381929
0.00305003 ,0.0383184
0.00306003 ,0.038444
0.00307003 ,0.0385696
0.00308003 ,0.0386951
0.00309003 ,0.0388207
0.00310003 ,0.0389463
0.00311003 ,0.0390719
0.00312003 ,0.0391974
0.00313003 ,0.039323
0.00314003 ,0.0394486
0.00315003 ,0.0395741
0.00316003 ,0.0396997
0.00317003 ,0.0398253
0.00318003 ,0.0399508
0.00319003 ,0.0400764
0.00320003 ,0.040202
0.00321003 ,0.0403275
0.00322003 ,0.0404531
0.00323003 ,0.0405786
0.00324003 ,0.0407042
0.00325003 ,0.0408298
0.00326003 ,0.0409553
0.00327003 ,0.0410809
0.00328003 ,0.0412064
0.00329003 ,0.041332
0.00330003 ,0.0414576
0.00331003 ,0.0415831
0.00332003 ,0.0417087
0.00333003 ,0.0418342
0.00334003 ,0.0419598
0.00335003 ,0.0420853
0.00336003 ,0.0422109
0.00337003 ,0.0423364
0.00338003 ,0.042462
0.00339003 ,0.0425875
0.00340003 ,0.0427131
0.00341003 ,0.0428386
0.00342003 ,0.0429642
0.00343003 ,0.0430897
0.00344003 ,0.0432153
0.00345003 ,0.0433408
0.00346003 ,0.0434664
0.00347003 ,0.0435919
0.00348003 ,0.0437175
0.00349003 ,0.043843
0.00350004 ,0.0439686
0.00351004 ,0.0440941
0.00352004 ,0.0442196
0.00353004 ,0.0443452
0.00354004 ,0.0444707
0.00355004 ,0.0445963
0.00356004 ,0.0447218
0.00357004 ,0.0448473
0.00358004 ,0.0449729
0.00359004 ,0.0450984
0.00360004 ,0.045224
0.00361004 ,0.0453495
0.00362004 ,0.045475
0.00363004 ,0.0456006
0.00364004 ,0.0457261
0.00365004 ,0.0458516
0.00366004 ,0.0459772
0.00367004 ,0.0461027
0.00368004 ,0.0462282
0.00369004 ,0.0463538
0.00370004 ,0.0464793
0.00371004 ,0.0466048
0.00372004 ,0.0467303
0.00373004 ,0.0468559
0.00374004 ,0.0469814
0.00375004 ,0.0471069
0.00376004 ,0.0472324
0.00377004 ,0.047358
0.00378004 ,0.0474835
0.00379004 ,0.047609
0.00380004 ,0.0477345
0.00381004 ,0.0478601
0.00382004 ,0.0479856
0.00383004 ,0.0481111
0.00384004 ,0.0482366
0.00385004 ,0.0483621
0.00386004 ,0.0484877
0.00387004 ,0.0486132
0.00388004 ,0.0487387
0.00389004 ,0.0488642
0.00390004 ,0.0489897
0.00391004 ,0.0491152
0.00392004 ,0.0492407
0.00393004 ,0.0493663
0.00394004 ,0.0494918
0.00395004 ,0.0496173
0.00396004 ,0.0497428
0.00397004 ,0.0498683
0.00398004 ,0.0499938
0.00399004 ,0.0501193
0.00400004 ,0.0502448
0.00401004 ,0.0503703
0.00402004 ,0.0504958
0.00403004 ,0.0506213
0.00404004 ,0.0507468
0.00405004 ,0.0508723
0.00406004 ,0.0509978
0.00407004 ,0.0511233
0.00408004 ,0.0512488
0.00409004 ,0.0513743
0.00410004 ,0.0514998
0.00411004 ,0.0516253
0.00412004 ,0.0517508
0.00413004 ,0.0518763
0.00414004 ,0.0520018
0.00415004 ,0.0521273
0.00416004 ,0.0522528
0.00417004 ,0.0523783
0.00418004 ,0.0525038
0.00419004 ,0.0526293
0.00420004 ,0.0527548
0.00421004 ,0.0528803
0.00422004 ,0.0530058
0.00423004 ,0.0531312
0.00424004 ,0.0532567
0.00425004 ,0.0533822
0.00426004 ,0.0535077
0.00427004 ,0.0536332
0.00428004 ,0.0537587
0.00429004 ,0.0538842
0.00430004 ,0.0540096
0.00431004 ,0.0541351
0.00432004 ,0.0542606
0.00433004 ,0.0543861
0.00434004 ,0.0545116
0.00435004 ,0.054637
0.00436004 ,0.0547625
0.00437004 ,0.054888
0.00438004 ,0.0550135
0.00439004 ,0.0551389
0.00440004 ,0.0552644
0.00441004 ,0.0553899
0.00442004 ,0.0555154
0.00443004 ,0.0556408
0.00444004 ,0.0557663
0.00445004 ,0.0558918
0.00446004 ,0.0560172
0.00447004 ,0.0561427
0.00448004 ,0.0562682
0.00449004 ,0.0563936
0.00450005 ,0.0565191
0.00451005 ,0.0566446
0.00452005 ,0.05677
0.00453005 ,0.0568955
0.00454005 ,0.0570209
0.00455005 ,0.0571464
0.00456005 ,0.0572719
0.00457005 ,0.0573973
0.00458005 ,0.0575228
0.00459005 ,0.0576482
0.00460005 ,0.0577737
0.00461005 ,0.0578991
0.00462005 ,0.0580246
0.00463005 ,0.0581501
0.00464005 ,0.0582755
0.00465005 ,0.058401
0.00466005 ,0.0585264
0.00467005 ,0.0586519
0.00468005 ,0.0587773
0.00469005 ,0.0589028
0.00470005 ,0.0590282
0.00471005 ,0.0591536
0.00472005 ,0.0592791
0.00473005 ,0.0594045
0.00474005 ,0.05953
0.00475005 ,0.0596554
0.00476005 ,0.0597809
0.00477005 ,0.0599063
0.00478005 ,0.0600317
0.00479005 ,0.0601572
0.00480005 ,0.0602826
0.00481005 ,0.060408
0.00482005 ,0.0605335
0.00483005 ,0.0606589
0.00484005 ,0.0607843
0.00485005 ,0.0609098
0.00486005 ,0.0610352
0.00487005 ,0.0611606
0.00488005 ,0.0612861
0.00489005 ,0.0614115
0.00490005 ,0.0615369
0.00491005 ,0.0616624
0.00492005 ,0.0617878
0.00493005 ,0.0619132
0.00494005 ,0.0620386
0.00495005 ,0.062164
0.00496005 ,0.0622895
0.00497005 ,0.0624149
0.00498005 ,0.0625403
0.00499005 ,0.0626657
0.00500005 ,0.0627911
0.00501005 ,0.0629166
0.00502005 ,0.063042
0.00503005 ,0.0631674
0.00504005 ,0.0632928
0.00505005 ,0.0634182
0.00506005 ,0.0635436
0.00507005 ,0.063669
0.00508005 ,0.0637945
0.00509005 ,0.0639199
0.00510005 ,0.0640453
0.00511005 ,0.0641707
0.00512005 ,0.0642961
0.00513005 ,0.0644215
0.00514005 ,0.0645469
0.00515005 ,0.0646723
0.00516005 ,0.0647977
0.00517005 ,0.0649231
0.00518005 ,0.0650485
0.00519005 ,0.0651739
0.00520005 ,0.0652993
0.00521005 ,0.0654247
0.00522005 ,0.0655501
0.00523005 ,0.0656755
0.00524005 ,0.0658009
0.00525005 ,0.0659263
0.00526005 ,0.0660516
0.00527005 ,0.066177
0.00528005 ,0.0663024
0.00529005 ,0.0664278
0.00530005 ,0.0665532
0.00531005 ,0.0666786
0.00532005 ,0.066804
0.00533005 ,0.0669294
0.00534005 ,0.0670547
0.00535005 ,0.0671801
0.00536005 ,0.0673055
0.00537005 ,0.0674309
0.00538005 ,0.0675563
0.00539005 ,0.0676816
0.00540005 ,0.067807
0.00541005 ,0.0679324
0.00542005 ,0.0680578
0.00543005 ,0.0681831
0.00544005 ,0.0683085
0.00545005 ,0.0684339
0.00546005 ,0.0685592
0.00547005 ,0.0686846
